Date,Ticker,Name,Open,High,Low,Close,Volume
2020-10-21 00:00:00+02:00,LINK,LINK MOBILITY GRP,55.0,56.0,51.709999084472656,54.0,15935423
2020-10-22 00:00:00+02:00,LINK,LINK MOBILITY GRP,54.0,56.0,52.5,55.81999969482422,1825792
2020-10-23 00:00:00+02:00,LINK,LINK MOBILITY GRP,56.5,56.5,53.95000076293945,55.79999923706055,1384578
2020-10-26 00:00:00+01:00,LINK,LINK MOBILITY GRP,56.0,56.02999877929688,54.5,54.86000061035156,489901
2020-10-27 00:00:00+01:00,LINK,LINK MOBILITY GRP,56.0,56.0,54.45000076293945,54.81999969482422,367960
2020-10-28 00:00:00+01:00,LINK,LINK MOBILITY GRP,54.0,54.0,52.0,52.29999923706055,346889
2020-10-29 00:00:00+01:00,LINK,LINK MOBILITY GRP,52.59999847412109,52.9900016784668,50.0,51.63999938964844,370063
2020-10-30 00:00:00+01:00,LINK,LINK MOBILITY GRP,53.31999969482422,53.31999969482422,50.650001525878906,51.0,243496
2020-11-02 00:00:00+01:00,LINK,LINK MOBILITY GRP,51.209999084472656,53.52000045776367,50.41999816894531,53.16999816894531,235189
2020-11-03 00:00:00+01:00,LINK,LINK MOBILITY GRP,54.0,57.0,54.0,56.0,183884
2020-11-04 00:00:00+01:00,LINK,LINK MOBILITY GRP,56.0,56.0,52.540000915527344,55.0,201078
2020-11-05 00:00:00+01:00,LINK,LINK MOBILITY GRP,56.0,56.61000061035156,55.70000076293945,56.400001525878906,242620
2020-11-06 00:00:00+01:00,LINK,LINK MOBILITY GRP,56.04999923706055,56.25,54.790000915527344,55.41999816894531,174715
2020-11-09 00:00:00+01:00,LINK,LINK MOBILITY GRP,56.97999954223633,56.97999954223633,50.040000915527344,52.0,520835
2020-11-10 00:00:00+01:00,LINK,LINK MOBILITY GRP,52.2599983215332,53.59999847412109,51.68999862670898,52.25,255754
