Date,Ticker,Name,Open,High,Low,Close,Volume
2018-07-04 00:00:00+02:00,OET,OKEANIS ECO TANKER,40.04296112060547,41.66632440927866,40.04296112060547,40.04296112060547,2725
2018-07-05 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.96072200852998,39.77240371704102,38.96072200852998,39.772403717041016,3250
2018-07-06 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.96071243286133,38.96071243286133,38.96071243286133,38.96071243286133,133
2018-07-09 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.96071243286133,38.96071243286133,38.96071243286133,38.96071243286133,0
2018-07-10 00:00:00+02:00,OET,OKEANIS ECO TANKER,39.71828842163086,39.71828842163086,39.71828842163086,39.71828842163086,2000
2018-07-11 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.69015502929688,38.69015502929688,38.69015502929688,38.69015502929688,1000
2018-07-12 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.96071243286133,38.96071243286133,38.96071243286133,38.96071243286133,3
2018-07-13 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.96071243286133,38.96071243286133,38.96071243286133,38.96071243286133,0
2018-07-16 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.96071243286133,38.96071243286133,38.96071243286133,38.96071243286133,0
2018-07-17 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.96071243286133,38.96071243286133,38.96071243286133,38.96071243286133,0
2018-07-18 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.96071243286133,38.96071243286133,38.96071243286133,38.96071243286133,0
2018-07-19 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.96071243286133,38.96071243286133,38.96071243286133,38.96071243286133,5000
2018-07-20 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.95530700683594,38.95530700683594,38.95530700683594,38.95530700683594,500
2018-07-23 00:00:00+02:00,OET,OKEANIS ECO TANKER,38.95530700683594,38.95530700683594,38.95530700683594,38.95530700683594,0
